Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Feb 2023;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;23
Feb 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;21
Feb 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;15
Feb 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;18
Feb 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;27
Feb 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;23
Feb 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;25
Feb 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;18
Feb 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;22
Feb 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;23
Feb 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;18
Feb 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;21
Feb 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;27
Mar 2023;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;13
Mar 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;14
Mar 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;13
Mar 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
Mar 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;24
Mar 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;16
Mar 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;17
Mar 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;14
Mar 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;16
Mar 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;19
Mar 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;18
Mar 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;15
Mar 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;20
Abr 2023;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;14
Abr 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;19
Abr 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;15
Abr 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;16
Abr 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;21
Abr 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;13
Abr 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;20
Abr 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Abr 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;16
Abr 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;20
Abr 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;16
Abr 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;16
Abr 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;22
May 2023;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;12
May 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;12
May 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;13
May 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
May 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;17
May 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;8
May 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;20
May 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;13
May 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;16
May 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;19
May 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;13
May 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;12
May 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;20
Jun 2023;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;15
Jun 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;17
Jun 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;16
Jun 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;19
Jun 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;21
Jun 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;12
Jun 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;17
Jun 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;21
Jun 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;17
Jun 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;22
Jun 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;18
Jun 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;16
Jun 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;18
Jul 2023;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;21
Jul 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;23
Jul 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;21
Jul 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;28
Jul 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;30
Jul 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;18
Jul 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;17
Jul 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;24
Jul 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;23
Jul 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;27
Jul 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;23
Jul 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;17
Jul 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;27
Ago 2023;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;23
Ago 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;23
Ago 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;20
Ago 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;28
Ago 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;30
Ago 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;19
Ago 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;19
Ago 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;21
Ago 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;23
Ago 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;27
Ago 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;23
Ago 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;19
Ago 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;31
Sep 2023;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;16
Sep 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;24
Sep 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;17
Sep 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;22
Sep 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;30
Sep 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;15
Sep 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;21
Sep 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;29
Sep 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;21
Sep 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;23
Sep 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;22
Sep 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;17
Sep 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;25
Oct 2023;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;14
Oct 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;18
Oct 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;14
Oct 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;21
Oct 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;21
Oct 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;15
Oct 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;23
Oct 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Oct 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;22
Oct 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;18
Oct 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;19
Oct 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;21
Oct 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;25
Nov 2023;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;10
Nov 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;15
Nov 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;14
Nov 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;16
Nov 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;20
Nov 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;19
Nov 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;20
Nov 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Nov 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;17
Nov 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;15
Nov 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;18
Nov 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;22
Nov 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;23
Dic 2023;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;15
Dic 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;18
Dic 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;16
Dic 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;14
Dic 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;23
Dic 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;23
Dic 2023;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;22
Dic 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;18
Dic 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;21
Dic 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;20
Dic 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;20
Dic 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;23
Dic 2023;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;25
Ene 2024;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;13
Ene 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;19
Ene 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;15
Ene 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
Ene 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;23
Ene 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;19
Ene 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;22
Ene 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;19
Ene 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;19
Ene 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;18
Ene 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;20
Ene 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;19
Ene 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;21
Feb 2024;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;10
Feb 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;15
Feb 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;11
Feb 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
Feb 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;21
Feb 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;18
Feb 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;17
Feb 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;17
Feb 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;16
Feb 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;18
Feb 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;17
Feb 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;18
Feb 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;17
Mar 2024;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;14
Mar 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;17
Mar 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;17
Mar 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;21
Mar 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;23
Mar 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;20
Mar 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;23
Mar 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;21
Mar 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;19
Mar 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;22
Mar 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;19
Mar 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;21
Mar 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;18
Abr 2024;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;12
Abr 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;16
Abr 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;13
Abr 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;18
Abr 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;20
Abr 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;19
Abr 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;22
Abr 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;21
Abr 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;16
Abr 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;20
Abr 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;16
Abr 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;18
Abr 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;16
May 2024;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;8
May 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
May 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;9
May 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;11
May 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;12
May 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;10
May 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;18
May 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;15
May 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
May 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;14
May 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
May 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;12
May 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;14
Jun 2024;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;14
Jun 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;16
Jun 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;15
Jun 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;20
Jun 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;15
Jun 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;8
Jun 2024;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;22
Jun 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Jun 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;17
Jun 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;19
Jun 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;16
Jun 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;19
Jun 2024;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;19
